"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","LocationLatitude","LocationLongitude","UserLanguage","consent","fav_China","fav_France","fav_Korea","fav_UK","fav_US","fav_Russia","fav_UN","fav_WHO","interest","leader_sup","hawk_dove","priming_1","priming_2","priming_3","priming_4","DV1_G1","DV2_G1","DV3_G1","DV4_G1","DV5_G1","DV6_G1","DV7_G1","DV8_G1","DV9_G1","DV10_G1","DV11_G1","DV12_G1","DV1_G2","DV2_G2","DV3_G2","DV4_G2","DV5_G2","DV6_G2","DV7_G2","DV8_G2","DV9_G2","DV10_G2","DV11_G2","DV12_G2","DV1_G3","DV2_G3","DV3_G3","DV4_G3","DV5_G3","DV6_G3","DV7_G3","DV8_G3","DV9_G3","DV10_G3","DV11_G3","DV12_G3","DV1_G4","DV2_G4","DV3_G4","DV4_G4","DV5_G4","DV6_G4","DV7_G4","DV8_G4","DV9_G4","DV10_G4","DV11_G4","DV12_G4","DV1_G5","DV2_G5","DV3_G5","DV4_G5","DV5_G5","DV6_G5","DV7_G5","DV8_G5","DV9_G5","DV1_G6","DV2_G6","DV3_G6","DV4_G6","DV5_G6","DV6_G6","DV7_G6","DV8_G6","DV9_G6","knowledge","SDO1","SDO2","SDO3","SDO4","SDO5","SDO6","SDO7","SDO8","SDO9","SDO10","SDO11","SDO12","SDO13","SDO14","SDO15","SDO16","check1","check2","liberal","age","gender","education","free_writing"
2021-01-22 01:22:47,2021-01-22 01:33:25,100,637,TRUE,2021-01-22 01:33:25,35.8161926269531,139.685699462891,"JA","Agree",30,75,51,70,70,29,80,80,"Some attention","Strongly Disapprove","Dove","Strongly Agree","Somewhat Disagree","Somewhat Agree","少子高齢化が加速する状況で、日本のGDPは低下する。国際的に口出し出来ないことになって行く。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","No, I do not think so","Neither","Neither","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society","Support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","7","3","5","6","7","2","5","6","6","7","6","6","5","6","6","6","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","Neither","4","1960","male","Graduated from a four-year college","興味ある質問だった。"
2021-01-22 01:29:25,2021-01-22 01:33:25,100,239,TRUE,2021-01-22 01:33:25,35.3553009033203,139.482391357422,"JA","Agree",51,56,50,54,56,49,59,60,"Limited attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","Do not know","Support","Have an impact of increasing status","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","5","4","4","3","4","3","4","4","5","5","5","4","5","5","5","5","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1953","male","Graduated from a four-year college",NA
2021-01-22 01:25:35,2021-01-22 01:33:26,100,470,TRUE,2021-01-22 01:33:27,37.7503967285156,140.470886230469,"JA","Agree",3,3,3,2,3,2,2,2,"No attention","Strongly Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of decreasing status","No, I do not think so","No, I do not think so","No, I do not think so","No, I do not think so","No, I do not think so","No, I do not think so","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","None of the above","Neither","Do not want to answer","1975","male","Graduated from a four-year college",NA
2021-01-22 01:24:49,2021-01-22 01:33:29,100,519,TRUE,2021-01-22 01:33:29,34.6342926025391,135.550415039062,"JA","Agree",1,81,1,80,81,1,72,4,"A lot of attention","Strongly Disapprove","Dove",NA,NA,NA,NA,"Do not support","Have an impact of decreasing status","Neither","Neither","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 16 to 29% of international society","Support","Have an impact of increasing status","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","3","1","1","5","3","3","2","1","6","7","7","7","7","7","5","6","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1967","male","Graduated from a four-year college",NA
2021-01-22 01:22:37,2021-01-22 01:33:33,100,655,TRUE,2021-01-22 01:33:33,35.4250030517578,137.041687011719,"JA","Agree",0,60,0,68,50,2,20,0,"Some attention","Somewhat Approve","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of decreasing status","Yes, I think so","Yes, I think so","No, I do not think so","No, I do not think so","Yes, I think so","Yes, I think so","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","7","7","7","7","7","5","6","6","1","1","6","4","5","1","1","1","DF Troops deployment to state B in the Middle East","US-led peacekeeping mission","7","1960","male","Graduated from a four-year college","特になし"
2021-01-22 01:28:51,2021-01-22 01:33:33,100,281,TRUE,2021-01-22 01:33:34,36.0368041992188,140.196502685547,"JA","Agree",0,50,0,50,50,30,0,0,"Limited attention","Strongly Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Among the top 16 to 29% of international society","Do not know","Do not have an impact","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","US-led peacekeeping mission","5","1984","male","Two-year college",NA
2021-01-22 01:29:58,2021-01-22 01:33:38,100,220,TRUE,2021-01-22 01:33:38,35.4185028076172,139.504486083984,"JA","Agree",4,91,23,97,94,78,97,33,"A lot of attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","No, I do not think so","No, I do not think so","No, I do not think so","Neither","Yes, I think so","Neither","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","1","1","2","2","5","2","2","2","6","7","6","6","7","6","6","2","None of the above","Neither","2","1955","male","Graduated from a four-year college","特にない"
2021-01-22 01:28:12,2021-01-22 01:33:39,100,327,TRUE,2021-01-22 01:33:40,35.6900024414062,139.690002441406,"JA","Agree",42,70,42,70,71,51,81,79,"Limited attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","No, I do not think so","No, I do not think so","No, I do not think so","Neither","Neither","Neither","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","5","4","3","3","4","4","4","4","6","6","6","6","6","6","6","6","SDF Troops deployment to state B in the Middle East,SDF continuing troop deployment","UN-led peacekeeping mission","5","1956","male","Two-year college","特にないです。"
2021-01-22 01:29:02,2021-01-22 01:33:40,100,277,TRUE,2021-01-22 01:33:40,35.6723022460938,139.693908691406,"JA","Agree",0,25,14,30,14,3,31,30,"Some attention","Somewhat Disapprove","Do not know","Somewhat Disagree","Somewhat Agree","Do not know","かわらないと思う",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","No, I do not think so","Neither","Neither","Neither","Neither","No, I do not think so","Do not know","Support","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","3","4","4","4","4","4","5","5","4","4","4","4","4","4","3","3","None of the above","Neither","5","1958","female","Graduated from a four-year college","よく考えないと答えられない質問が多い"
2021-01-22 01:27:46,2021-01-22 01:33:40,100,354,TRUE,2021-01-22 01:33:41,35.6688995361328,140.042297363281,"JA","Agree",0,19,0,7,69,8,0,0,"Some attention","Somewhat Approve","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","Neither","Neither","Neither","No, I do not think so","No, I do not think so","Yes, I think so","Among the top 5% of international society","Do not know","Do not have an impact","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","4","4","6","2","5","4","4","4","2","2","4","2","1","2","1","2","SDF early withdrawal,SDF continuing troop deployment","Neither","9","1962","female","Two-year college",NA
2021-01-22 01:23:48,2021-01-22 01:33:42,100,594,TRUE,2021-01-22 01:33:43,35.0316925048828,138.92138671875,"JA","Agree",0,70,10,70,50,20,10,20,"Some attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of decreasing status","No, I do not think so","No, I do not think so","Neither","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society","Do not support","Have an impact of decreasing status","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","1","1","2","1","2","2","2","2","6","6","6","6","6","6","4","7","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1960","male","Two-year college","国民の意見が政治に繁栄されますように。"
2021-01-22 01:27:23,2021-01-22 01:33:45,100,381,TRUE,2021-01-22 01:33:45,35.6468048095703,139.654602050781,"JA","Agree",40,60,50,60,80,40,70,70,"Some attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,"Do not support","Do not have an impact","Neither","No, I do not think so","Neither","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society","Do not support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","2","2","3","2","4","2","3","3","5","5","5","5","5","5","4","5","DF Troops deployment to state B in the Middle East","Neither","5","1975","male","Graduated from a four-year college",NA
2021-01-22 01:26:47,2021-01-22 01:33:45,100,418,TRUE,2021-01-22 01:33:47,35.11669921875,137,"JA","Agree",8,7,86,9,7,7,88,87,"A lot of attention","Strongly Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of decreasing status","No, I do not think so","No, I do not think so","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Below 50% of international society","Do not support","Have an impact of decreasing status","Below 50% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","7","1","1","1","1","7","1","7","1","1","1","1","1","1","1","1","SDF continuing troop deployment","Neither","0","1947","male","Graduated from a four-year college","いかがわしい。"
2021-01-22 01:30:36,2021-01-22 01:33:48,100,191,TRUE,2021-01-22 01:33:48,35.6900024414062,139.690002441406,"JA","Agree",31,32,36,17,8,37,33,34,"Some attention","Somewhat Approve","Do not know","Somewhat Agree","Somewhat Agree","Somewhat Agree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Neither","Neither","Yes, I think so","Neither","Neither","Neither","Among the top 5% of international society","There must not have been a resolution","3","3","3","4","2","5","4","5","5","4","5","5","4","5","5","3","SDF early withdrawal","US-led peacekeeping mission","2","1983","female","Two-year college",NA
2021-01-22 01:29:39,2021-01-22 01:33:48,100,249,TRUE,2021-01-22 01:33:49,39.7720031738281,140.386291503906,"JA","Agree",0,10,100,7,8,6,2,29,"Do not know","Do not know","Dove","Do not know","Do not know","Do not know","わからない","Do not want to answer","Do not have an impact","Neither","Neither","Neither","No, I do not think so","No, I do not think so","No, I do not think so","Do not know","Do not want to answer","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","5","3","1","4","3","5","3","6","2","3","4","3","2","5","5","None of the above","Neither","Do not want to answer","After 2000","Do not want to answer","Elementary school or Junior high school",NA
2021-01-22 01:32:17,2021-01-22 01:33:49,100,91,TRUE,2021-01-22 01:33:49,35.8155059814453,139.592895507812,"JA","Agree",5,33,3,42,44,27,39,7,"No attention","Strongly Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Among the top 16 to 29% of international society","Do not know","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","None of the above","Neither","5","1985","male","Graduated from a four-year college",NA
2021-01-22 01:30:47,2021-01-22 01:33:51,100,184,TRUE,2021-01-22 01:33:52,35.6912994384766,139.885986328125,"JA","Agree",31,53,25,36,74,56,74,53,"Some attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of increasing status","No, I do not think so","Yes, I think so","Neither","Yes, I think so","No, I do not think so","Neither","Among the top 16 to 29% of international society","Support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","5","5","6","4","6","6","6","4","6","5","6","5","5","5","5","5","SDF early withdrawal","US-led peacekeeping mission","6","1963","male","Two-year college","なし"
2021-01-22 01:26:33,2021-01-22 01:33:52,100,438,TRUE,2021-01-22 01:33:52,35.7369995117188,135.093109130859,"JA","Agree",0,45,0,80,70,0,50,20,"A lot of attention","Somewhat Approve","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","Neither","Yes, I think so","Among the top 6 to 15% of international society","Do not support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","1","3","6","2","7","4","1","4","7","5","7","7","7","7","6","7","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","7","1977","male","Graduated from a four-year college","特にありません。"
2021-01-22 01:30:47,2021-01-22 01:33:53,100,185,TRUE,2021-01-22 01:33:53,35.3516998291016,139.634399414062,"JA","Agree",25,17,25,10,15,17,45,29,"A lot of attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Among the top 6 to 15% of international society","Do not know","4","3","4","3","3","6","5","4","5","4","4","5","5","4","4","4","None of the above","Neither","5","1982","female","Elementary school or Junior high school",NA
2021-01-22 01:33:50,2021-01-22 01:33:53,100,3,TRUE,2021-01-22 01:33:54,35.6654052734375,139.697692871094,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:27:29,2021-01-22 01:33:54,100,384,TRUE,2021-01-22 01:33:54,34.6822967529297,135.510498046875,"JA","Agree",33,85,0,89,56,24,32,0,"Some attention","Somewhat Disapprove","Hawk","Somewhat Agree","Somewhat Agree","Somewhat Agree","低くなると思う",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of decreasing status","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","No, I do not think so","Yes, I think so","Among the top 6 to 15% of international society","There must have been a resolution","3","5","5","5","3","4","4","3","2","2","6","6","4","2","2","5","DF Troops deployment to state B in the Middle East","US-led peacekeeping mission","8","1968","male","Graduated from a four-year college","特にありません"
2021-01-22 01:31:29,2021-01-22 01:33:54,100,144,TRUE,2021-01-22 01:33:54,35.6900024414062,139.690002441406,"JA","Agree",50,100,100,40,100,50,10,10,"A lot of attention","Strongly Approve","Do not know","Somewhat Agree","Somewhat Disagree","Somewhat Agree","わかんない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Neither","Yes, I think so","Yes, I think so","Yes, I think so","Do not know","Do not know","4","4","4","3","4","3","3","2","3","6","4","2","5","4","4","4","None of the above","Neither","5","After 2000","female","Graduated from a four-year college","あ"
2021-01-22 01:29:35,2021-01-22 01:33:55,100,259,TRUE,2021-01-22 01:33:55,35.4078979492188,139.603302001953,"JA","Agree",12,80,8,69,31,49,51,51,"No attention","Do not know","Do not know","Somewhat Disagree","Do not know","Do not know","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Do not know","Do not know","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","None of the above","Neither","5","1972","female","Two-year college","特になし"
2021-01-22 01:19:16,2021-01-22 01:33:55,100,879,TRUE,2021-01-22 01:33:56,43.0666961669922,141.350006103516,"JA","Agree",0,80,0,80,80,0,100,50,"Some attention","Somewhat Approve","Dove","Somewhat Disagree","Somewhat Agree","Somewhat Agree","今の状況が続くと低くなる。
もっと世界に発信しないといけない。
技術支援が必要",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Neither","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society","Support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","1","1","5","2","6","1","1","4","7","7","7","7","7","7","7","7","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1964","male","Two-year college","思想はいろんな時代によって変わっていくかも?"
2021-01-22 01:33:53,2021-01-22 01:33:58,100,5,TRUE,2021-01-22 01:33:58,34.6181945800781,135.560913085938,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:33:58,2021-01-22 01:34:02,100,4,TRUE,2021-01-22 01:34:02,35.6900024414062,139.690002441406,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:33:46,2021-01-22 01:34:02,100,16,TRUE,2021-01-22 01:34:03,34.7333068847656,136.516693115234,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:26:27,2021-01-22 01:34:03,100,455,TRUE,2021-01-22 01:34:03,35.5803070068359,139.552001953125,"JA","Agree",37,62,17,50,73,18,51,28,"Some attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","Neither","Neither","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 30 to 49% of international society","Do not know","2","2","6","3","4","3","2","3","4","5","6","5","5","3","5","5","None of the above","Neither","8","1959","male","Graduated from a four-year college",NA
